ID,Area,AreaReal,Perimeter,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,BoundingBoxArea,BoundingBoxAreaReal,Diameter,DiameterReal,Centroid_1,Centroid_2
965,31,0.00177000139011243,66,426,188,433,197,63,0.00359709959926075,10.295630140987,0.0777962905144185,429.5,192.5
984,109,0.00622355327491145,150,454,191,469,210,285,0.0162725934252272,19.1049731745428,0.14436183341901,461.5,200.5
1002,271,0.0154732379587248,230,558,177,584,201,624,0.0356284150783922,27.5136329843952,0.207899716233969,571,189
1013,515,0.0294048618034807,500,578,192,610,230,1216,0.069429731947636,41.0121933088198,0.30989812780712,594,211
1017,89,0.00508161689419375,100,259,195,275,207,192,0.0109625892548899,18.3575597506858,0.138714195434689,267,201
1019,337,0.0192416280150932,398,330,189,356,223,884,0.0504735880277222,37.1618083521241,0.280803680689119,343,206
1025,201,0.0114764606262129,230,784,182,807,206,552,0.0315174441078084,26.8700576850888,0.203036704425355,795.5,194
1036,98,0.00559548826551672,146,356,196,373,215,323,0.0184422725485908,20.6155281280883,0.155775954788443,364.5,205.5
1048,70,0.00399677733251194,102,385,197,399,210,182,0.010391621064531,17.6918060129541,0.133683597940181,392,203.5
1108,213,0.0121616224546435,260,760,194,778,216,396,0.0226103403382104,24.2074368738204,0.182917292662636,769,205
1144,151,0.00862161967441862,156,732,205,745,224,247,0.0141029143018636,19.9248588451713,0.150557089362296,738.5,214.5
1155,220,0.0125613001878947,224,482,206,504,225,418,0.0238664703569999,22.3606797749979,0.168962745946976,493,215.5
1163,147,0.00839323239827507,154,289,194,306,213,323,0.0184422725485908,20.2484567313166,0.153002273854714,297.5,203.5
1170,336,0.0191845311960573,274,705,190,727,215,550,0.0314032504697367,27.7848879788996,0.209949385080555,716,202.5
1192,301,0.0171861425298013,178,531,197,555,220,552,0.0315174441078084,28.3196045170126,0.2139898335594,543,208.5
1204,68,0.00388258369444017,94,921,207,930,223,144,0.00822194194116742,16.2788205960997,0.123006735768857,925.5,215
1211,810,0.0462484234190667,774,656,179,701,224,2025,0.115621058547667,48.3321838943783,0.365209760641507,678.5,201.5
1228,195,0.0111338797119975,254,823,199,842,227,532,0.0303755077270907,28.2842712474619,0.213722846763531,832.5,213
1265,569,0.0324880900314185,576,850,178,893,221,1849,0.105572018397351,50.2493781056044,0.379696547344862,871.5,199.5
1267,180,0.0102774274264593,156,77,208,94,231,391,0.022324856243031,23.3452350598575,0.176402285627362,85.5,219.5
1278,66,0.0037683900563684,88,446,216,455,231,135,0.00770807056984446,15.0332963783729,0.113595251230454,450.5,223.5
1281,142,0.00810774830309565,152,43,195,56,221,338,0.0192987248341291,26,0.196462336513282,49.5,208
1283,87,0.00496742325612198,116,388,217,402,235,252,0.014388398397043,20.8086520466848,0.157235246183984,395,226
1290,60,0.00342580914215309,84,236,219,245,233,126,0.00719419919852149,14.8660687473185,0.112331638494818,240.5,226
1302,105,0.00599516599876791,118,804,209,815,226,187,0.0106771051597105,17.2626765016321,0.130440990768599,809.5,217.5
1309,164,0.00936387832188512,178,184,222,205,242,420,0.0239806639950716,22.6715680975093,0.171311893879102,194.5,232
1313,154,0.00879291013152627,212,557,208,573,228,320,0.0182709820914832,20.8806130178211,0.157779000819646,565,218
1332,295,0.016843561615586,272,621,205,644,230,575,0.0328306709456338,28.6530975637888,0.216509788297115,632.5,217.5
1337,498,0.0284342158798707,332,465,212,496,245,1023,0.0584100458737102,42.4264068711929,0.320584270145297,480.5,228.5
1347,145,0.00827903876020331,146,108,224,125,247,391,0.022324856243031,26.4196896272458,0.199633613620171,116.5,235.5
1359,394,0.0224961467001386,410,361,207,384,245,874,0.0499026198373634,38.1182371050918,0.288030689439755,372.5,226
1365,65,0.00371129323733252,72,896,227,906,240,130,0.00742258647466503,14.422205101856,0.108977696614785,901,233.5
1381,160,0.00913549104574158,230,407,215,429,234,418,0.0238664703569999,22.8035085019828,0.17230886773077,418,224.5
1395,236,0.0134748492924688,282,554,232,573,257,475,0.0271209890420453,25.9615099714943,0.19617149647741,563.5,244.5
1407,63,0.00359709959926075,106,743,234,751,253,152,0.0086787164934545,19.0262975904404,0.143767341531345,747,243.5
1409,30,0.00171290457107655,52,87,235,94,244,63,0.00359709959926075,10.6301458127346,0.0803239724556436,90.5,239.5
1423,30,0.00171290457107655,42,262,236,267,244,40,0.00228387276143539,8.94427190999916,0.0675850983787905,264.5,240
1436,138,0.00787936102695211,182,860,233,879,249,304,0.017357432986909,20.8086520466848,0.157235246183984,869.5,241
1437,33,0.0018841950281842,64,903,235,912,243,72,0.00411097097058371,12.0415945787923,0.0909892233190465,907.5,239
1465,190,0.0108483956168181,182,416,237,437,258,441,0.0251796971948252,24.1867732448956,0.182761153246505,426.5,247.5
1476,317,0.0180996916343755,300,518,219,542,245,624,0.0356284150783922,28.6356421265527,0.216377890759258,530,232
1489,113,0.00645194055105499,114,392,240,405,255,195,0.0111338797119975,18.0277563773199,0.136222120768481,398.5,247.5
1498,301,0.0171861425298013,356,829,227,856,256,783,0.0447068093050978,33.2866339541865,0.251521918511609,842.5,241.5
1503,52,0.00296903458986601,64,409,243,416,254,77,0.00439645506576314,11.4017542509914,0.0861544338653852,412.5,248.5
1505,849,0.0484751993614662,606,745,212,797,252,2080,0.118761383594641,52.3450093132096,0.395531647480103,771,232
1518,194,0.0110767828929617,234,446,233,467,254,441,0.0251796971948252,23.7065391822594,0.179132387630398,456.5,243.5
1526,150,0.00856452285538273,190,213,233,229,252,304,0.017357432986909,20.591260281974,0.155592581028837,221,242.5
1528,244,0.0139316238447559,220,298,234,319,256,462,0.0263787303945788,25.2388589282479,0.190710969075873,308.5,245
1538,67,0.00382548687540429,102,889,245,902,259,182,0.010391621064531,17.6918060129541,0.133683597940181,895.5,252
1549,414,0.0236380830808563,308,336,236,364,263,756,0.043165195191129,30.886890422961,0.233388871543255,350,249.5
1578,343,0.0195842089293085,294,162,233,189,257,648,0.0369987387352534,31.2409987036266,0.23606460001242,175.5,245
1587,65,0.00371129323733252,62,261,252,268,265,91,0.00519581053226552,13.8924439894498,0.104974692540277,264.5,258.5
1589,210,0.0119903319975358,284,502,253,523,275,462,0.0263787303945788,27.2029410174709,0.205552052012513,512.5,264
1592,93,0.00531000417033729,100,122,252,134,268,192,0.0109625892548899,17,0.128456143104838,128,260
1602,228,0.0130180747401818,278,786,237,810,257,480,0.0274064731372247,24.4131112314674,0.184471418234336,798,247
